MG726518.1	Sprattus fuegensis
MG726517.1	Sprattus fuegensis
MG726516.1	Sprattus fuegensis
MG726515.1	Sprattus fuegensis
MG726514.1	Sprattus fuegensis
MG726513.1	Sprattus fuegensis
MG726512.1	Sprattus fuegensis
MG726511.1	Sprattus fuegensis
MG726510.1	Sprattus fuegensis
MG726509.1	Sprattus fuegensis
MG726508.1	Sprattus fuegensis
MG726507.1	Sprattus fuegensis
MG726506.1	Sprattus fuegensis
MG726505.1	Sprattus fuegensis
MG726504.1	Sprattus fuegensis
MG726503.1	Sprattus fuegensis
MG726502.1	Sprattus fuegensis
MG726501.1	Sprattus fuegensis
MG726500.1	Sprattus fuegensis
MG726499.1	Sprattus fuegensis
MG726498.1	Sprattus fuegensis
MG726497.1	Sprattus fuegensis
MG726496.1	Sprattus fuegensis
MG726495.1	Sprattus fuegensis
MG726494.1	Sprattus fuegensis
MG726493.1	Sprattus fuegensis
MG726492.1	Sprattus fuegensis
MG726491.1	Sprattus fuegensis
MG726490.1	Sprattus fuegensis
MG726489.1	Sprattus fuegensis
MG726488.1	Sprattus fuegensis
MG726487.1	Sprattus fuegensis
MG726486.1	Sprattus fuegensis
MG726485.1	Sprattus fuegensis
MG726484.1	Sprattus fuegensis
MG726483.1	Sprattus fuegensis
MG726482.1	Sprattus fuegensis
MG726481.1	Sprattus fuegensis
MG726480.1	Sprattus fuegensis
MG726479.1	Sprattus fuegensis
MG726478.1	Sprattus fuegensis
MG726477.1	Sprattus fuegensis
MG726476.1	Sprattus fuegensis
MG726475.1	Sprattus fuegensis
MG726474.1	Sprattus fuegensis
MG726473.1	Sprattus fuegensis
MG726472.1	Sprattus fuegensis
MG726471.1	Sprattus fuegensis
MG726470.1	Sprattus fuegensis
MG726469.1	Sprattus fuegensis
MG726468.1	Sprattus fuegensis
MG726467.1	Sprattus fuegensis
MG726466.1	Sprattus fuegensis
MG726465.1	Sprattus fuegensis
MG726464.1	Sprattus fuegensis
MG726463.1	Sprattus fuegensis
MG726462.1	Sprattus fuegensis
MG726461.1	Sprattus fuegensis
MG726460.1	Sprattus fuegensis
MG726459.1	Sprattus fuegensis
MG726458.1	Sprattus fuegensis
MG726457.1	Sprattus fuegensis
MG726456.1	Sprattus fuegensis
MG726455.1	Sprattus fuegensis
MG726454.1	Sprattus fuegensis
MG726453.1	Sprattus fuegensis
MG726452.1	Sprattus fuegensis
MG726451.1	Sprattus fuegensis
MG726450.1	Sprattus fuegensis
MG726449.1	Sprattus fuegensis
MG726448.1	Sprattus fuegensis
MG726447.1	Sprattus fuegensis
MG726446.1	Sprattus fuegensis
MG726445.1	Sprattus fuegensis
MG726444.1	Sprattus fuegensis
MG726443.1	Sprattus fuegensis
MG726442.1	Sprattus fuegensis
MG726441.1	Sprattus fuegensis
MG726440.1	Sprattus fuegensis
MG726439.1	Sprattus fuegensis
MG726438.1	Sprattus fuegensis
MG726437.1	Sprattus fuegensis
MG726436.1	Sprattus fuegensis
MG726435.1	Sprattus fuegensis
MG726434.1	Sprattus fuegensis
MG726433.1	Sprattus fuegensis
MG726432.1	Sprattus fuegensis
MG726431.1	Sprattus fuegensis
MG726430.1	Sprattus fuegensis
MG726429.1	Sprattus fuegensis
MG726428.1	Sprattus fuegensis
MG726427.1	Sprattus fuegensis
MG726426.1	Sprattus fuegensis
MG726425.1	Sprattus fuegensis
MG726424.1	Sprattus fuegensis
MG726423.1	Sprattus fuegensis
MG726422.1	Sprattus fuegensis
MG726421.1	Sprattus fuegensis
MG726420.1	Sprattus fuegensis
MG726419.1	Sprattus fuegensis
MG726418.1	Sprattus fuegensis
MG726417.1	Sprattus fuegensis
MG726416.1	Sprattus fuegensis
MG726415.1	Sprattus fuegensis
MG726414.1	Sprattus fuegensis
MG726413.1	Sprattus fuegensis
MG726412.1	Sprattus fuegensis
MG726411.1	Sprattus fuegensis
MG726410.1	Sprattus fuegensis
MG726409.1	Sprattus fuegensis
MG726408.1	Sprattus fuegensis
MG726407.1	Sprattus fuegensis
MG726406.1	Sprattus fuegensis
MG726405.1	Sprattus fuegensis
MG726404.1	Sprattus fuegensis
MG726403.1	Sprattus fuegensis
MG726402.1	Sprattus fuegensis
MG726401.1	Sprattus fuegensis
MG726400.1	Sprattus fuegensis
MG726399.1	Sprattus fuegensis
MG726398.1	Sprattus fuegensis
MG726397.1	Sprattus fuegensis
MG726396.1	Sprattus fuegensis
MG726395.1	Sprattus fuegensis
MG726394.1	Sprattus fuegensis
MG726393.1	Sprattus fuegensis
MG726392.1	Sprattus fuegensis
MG726391.1	Sprattus fuegensis
MG726390.1	Sprattus fuegensis
MG726389.1	Sprattus fuegensis
MG726388.1	Sprattus fuegensis
MG726387.1	Sprattus fuegensis
MG726386.1	Sprattus fuegensis
MG726385.1	Sprattus fuegensis
MG726384.1	Sprattus fuegensis
MG726383.1	Sprattus fuegensis
MG726382.1	Sprattus fuegensis
MG726381.1	Sprattus fuegensis
MG726380.1	Sprattus fuegensis
MG726379.1	Sprattus fuegensis
MG726378.1	Sprattus fuegensis
MG726377.1	Sprattus fuegensis
MG726376.1	Sprattus fuegensis
MG726375.1	Sprattus fuegensis
MG726374.1	Sprattus fuegensis
MG726373.1	Sprattus fuegensis
MG726372.1	Sprattus fuegensis
MG726371.1	Sprattus fuegensis
MG726370.1	Sprattus fuegensis
MG726369.1	Sprattus fuegensis
MG726368.1	Sprattus fuegensis
MG726367.1	Sprattus fuegensis
MG726366.1	Sprattus fuegensis
MG726365.1	Sprattus fuegensis
MG726364.1	Sprattus fuegensis
MG726363.1	Sprattus fuegensis
MG726362.1	Sprattus fuegensis
MG726361.1	Sprattus fuegensis
MG726360.1	Sprattus fuegensis
MG726359.1	Sprattus fuegensis
MG726358.1	Sprattus fuegensis
MG726357.1	Sprattus fuegensis
MG726356.1	Sprattus fuegensis
MG726355.1	Sprattus fuegensis
MG726354.1	Sprattus fuegensis
MG726353.1	Sprattus fuegensis
MG726352.1	Sprattus fuegensis
MG726351.1	Sprattus fuegensis
MG726350.1	Sprattus fuegensis
MG726349.1	Sprattus fuegensis
MG726348.1	Sprattus fuegensis
MG726347.1	Sprattus fuegensis
MG726346.1	Sprattus fuegensis
MG726345.1	Sprattus fuegensis
MG726344.1	Sprattus fuegensis
MG726343.1	Sprattus fuegensis
MG726342.1	Sprattus fuegensis
MG726341.1	Sprattus fuegensis
MG726340.1	Sprattus fuegensis
MG726339.1	Sprattus fuegensis
MG726338.1	Sprattus fuegensis
MG726337.1	Sprattus fuegensis
MG726336.1	Sprattus fuegensis
MG726335.1	Sprattus fuegensis
MG726334.1	Sprattus fuegensis
MG726333.1	Sprattus fuegensis
MG726332.1	Sprattus fuegensis
MG726331.1	Sprattus fuegensis
MG726330.1	Sprattus fuegensis
MG726329.1	Sprattus fuegensis
MG726328.1	Sprattus fuegensis
MG726327.1	Sprattus fuegensis
MG726326.1	Sprattus fuegensis
MG726325.1	Sprattus fuegensis
MG726324.1	Sprattus fuegensis
MG726323.1	Sprattus fuegensis
MG726322.1	Sprattus fuegensis
MG726321.1	Sprattus fuegensis
MG726320.1	Sprattus fuegensis
MG726319.1	Sprattus fuegensis
MG726318.1	Sprattus fuegensis
MG726317.1	Sprattus fuegensis
MG726316.1	Sprattus fuegensis
MG726315.1	Sprattus fuegensis
MG726314.1	Sprattus fuegensis
MG726313.1	Sprattus fuegensis
MG726312.1	Sprattus fuegensis
MG726311.1	Sprattus fuegensis
MG726310.1	Sprattus fuegensis
MG726309.1	Sprattus fuegensis
MG726308.1	Sprattus fuegensis
MG726307.1	Sprattus fuegensis
MG726306.1	Sprattus fuegensis
MG726305.1	Sprattus fuegensis
MG726304.1	Sprattus fuegensis
MG726303.1	Sprattus fuegensis
MG726302.1	Sprattus fuegensis
MG726301.1	Sprattus fuegensis
MG726300.1	Sprattus fuegensis
MG726299.1	Sprattus fuegensis
MG726298.1	Sprattus fuegensis
MG726297.1	Sprattus fuegensis
MG726296.1	Sprattus fuegensis
MG726295.1	Sprattus fuegensis
MG726294.1	Sprattus fuegensis
MG726293.1	Sprattus fuegensis
MG726292.1	Sprattus fuegensis
MG726291.1	Sprattus fuegensis
MG726290.1	Sprattus fuegensis
MG726289.1	Sprattus fuegensis
MG726288.1	Sprattus fuegensis
MG726287.1	Sprattus fuegensis
MG726286.1	Sprattus fuegensis
MG726285.1	Sprattus fuegensis
MG726284.1	Sprattus fuegensis
MG726283.1	Sprattus fuegensis
MG726282.1	Sprattus fuegensis
MG726281.1	Sprattus fuegensis
MG726280.1	Sprattus fuegensis
MG726279.1	Sprattus fuegensis
MG726278.1	Sprattus fuegensis
MG726277.1	Sprattus fuegensis
MG726276.1	Sprattus fuegensis
MG726275.1	Sprattus fuegensis
MG726274.1	Sprattus fuegensis
MG726273.1	Sprattus fuegensis
MG726272.1	Sprattus fuegensis
MG726271.1	Sprattus fuegensis
MG726270.1	Sprattus fuegensis
MG726269.1	Sprattus fuegensis
MG726268.1	Sprattus fuegensis
MG726267.1	Sprattus fuegensis
MG726266.1	Sprattus fuegensis
MG726265.1	Sprattus fuegensis
MG726264.1	Sprattus fuegensis
MG726263.1	Sprattus fuegensis
MG726262.1	Sprattus fuegensis
MG726261.1	Sprattus fuegensis
MG726260.1	Sprattus fuegensis
MG726259.1	Sprattus fuegensis
MG726258.1	Sprattus fuegensis
MG726257.1	Sprattus fuegensis
MG726256.1	Sprattus fuegensis
MG726255.1	Sprattus fuegensis
MG726254.1	Sprattus fuegensis
MG726253.1	Sprattus fuegensis
MG726252.1	Sprattus fuegensis
MG726251.1	Sprattus fuegensis
MG726250.1	Sprattus fuegensis
MG726249.1	Sprattus fuegensis
MG726248.1	Sprattus fuegensis
MG726247.1	Sprattus fuegensis
MG726246.1	Sprattus fuegensis
MG726245.1	Sprattus fuegensis
MG726244.1	Sprattus fuegensis
MG726243.1	Sprattus fuegensis
MG726242.1	Sprattus fuegensis
MG726241.1	Sprattus fuegensis
MG726240.1	Sprattus fuegensis
MG726239.1	Sprattus fuegensis
MG726238.1	Sprattus fuegensis
MG726237.1	Sprattus fuegensis
MG726236.1	Sprattus fuegensis
MG726235.1	Sprattus fuegensis
MG726234.1	Sprattus fuegensis
MG726233.1	Sprattus fuegensis
MG726232.1	Sprattus fuegensis
MG726231.1	Sprattus fuegensis
MG726230.1	Sprattus fuegensis
MG726229.1	Sprattus fuegensis
MG726228.1	Sprattus fuegensis
MG726227.1	Sprattus fuegensis
MG726226.1	Sprattus fuegensis
MG726225.1	Sprattus fuegensis
MG726224.1	Sprattus fuegensis
MG726223.1	Sprattus fuegensis
MG726222.1	Sprattus fuegensis
MG726221.1	Sprattus fuegensis
MG726220.1	Sprattus fuegensis
MG726219.1	Sprattus fuegensis
MG726218.1	Sprattus fuegensis
MG726217.1	Sprattus fuegensis
MG726216.1	Sprattus fuegensis
MG726215.1	Sprattus fuegensis
MG726214.1	Sprattus fuegensis
MG726213.1	Sprattus fuegensis
MG726212.1	Sprattus fuegensis
MG726211.1	Sprattus fuegensis
MG726210.1	Sprattus fuegensis
MG726209.1	Sprattus fuegensis
MG726208.1	Sprattus fuegensis
MG726207.1	Sprattus fuegensis
MG726206.1	Sprattus fuegensis
MG726205.1	Sprattus fuegensis
MG726204.1	Sprattus fuegensis
MG726203.1	Sprattus fuegensis
MG726202.1	Sprattus fuegensis
MG726201.1	Sprattus fuegensis
MG726200.1	Sprattus fuegensis
JQ707062.1	Stegastes planifrons
JQ707061.1	Stegastes fuscus
JQ707060.1	Stegastes albifasciatus
JQ707059.1	Stegastes adustus
JQ707058.1	Pomacentrus trilineatus
JQ707057.1	Pomacentrus sulfureus
JQ707056.1	Pomacentrus pavo
JQ707055.1	Pomacentrus imitator
JQ707054.1	Pomacentrus callainus
JQ707053.1	Pomacentrus caeruleus
JQ707052.1	Pomacentrus caeruleopunctatus
JQ707051.1	Pomacentrus baenschi
JQ707050.1	Pomacentrus auriventris
JQ707049.1	Pomacentrus alleni
JQ707048.1	Parma oligolepis
JQ707047.1	Neopomacentrus metallicus
JQ707046.1	Neopomacentrus cyanomos
JQ707045.1	Neoglyphidodon polyacanthus
JQ707044.1	Neoglyphidodon carlsoni
JQ707043.1	Chrysiptera traceyi
JQ707042.1	Chrysiptera taupou
JQ707041.1	Chrysiptera glauca
JQ707040.1	Chrysiptera biocellata
JQ707039.1	Chromis vanderbilti
JQ707038.1	Chromis nigrura
JQ707037.1	Chromis lepidolepis
JQ707036.1	Chromis enchrysura
JQ707035.1	Pycnochromis dimidiatus
JQ707034.1	Chromis delta
JQ707033.1	Chromis cyanea
JQ707032.1	Pycnochromis bami
JQ707031.1	Chromis atripes
JQ707030.1	Chromis alta
JQ707029.1	Amblyglyphidodon orbicularis
JQ707028.1	Abudefduf sparoides
MG783323.1	Tenualosa reevesii
MG783322.1	Tenualosa reevesii
MG783321.1	Tenualosa reevesii
MG783320.1	Tenualosa reevesii
MG783319.1	Tenualosa reevesii
MG783318.1	Tenualosa reevesii
MG783317.1	Tenualosa reevesii
MG783316.1	Tenualosa reevesii
MG783315.1	Tenualosa reevesii
MG783314.1	Tenualosa reevesii
MG783313.1	Tenualosa reevesii
MG783312.1	Tenualosa reevesii
MG780218.1	Tenualosa reevesii
MG780217.1	Tenualosa reevesii
MG780149.1	Tenualosa reevesii
MG780148.1	Tenualosa reevesii
MG780147.1	Tenualosa reevesii
MG780146.1	Tenualosa reevesii
MG780145.1	Tenualosa reevesii
MG780144.1	Tenualosa reevesii
MG780143.1	Tenualosa reevesii
MG780142.1	Tenualosa reevesii
MG774897.1	Tenualosa reevesii
MG774896.1	Tenualosa reevesii
MG774461.1	Tenualosa reevesii
MG774460.1	Tenualosa reevesii
MG774459.1	Tenualosa reevesii
MG774458.1	Tenualosa reevesii
MG774457.1	Tenualosa reevesii
MG774456.1	Tenualosa reevesii
MG774455.1	Tenualosa reevesii
MG774454.1	Tenualosa reevesii
MG774453.1	Tenualosa reevesii
MG774452.1	Tenualosa reevesii
MG665337.1	Halichoeres californicus
MG665336.1	Halichoeres socialis
MG665335.1	Halichoeres semicinctus
MG665334.1	Halichoeres salmofasciatus
MG665333.1	Halichoeres rubrovirens
MG665332.1	Halichoeres radiatus
MG665331.1	Halichoeres poeyi
MG665330.1	Halichoeres pictus
MG665329.1	Halichoeres maculipinna
MG665328.1	Halichoeres notospilus
MG665327.1	Halichoeres nicholsi
MG665326.1	Halichoeres melanotis
MG665325.1	Halichoeres maculipinna
MG665324.1	Halichoeres garnoti
MG665323.1	Halichoeres dispilus
MG665322.1	Halichoeres discolor
MG665321.1	Halichoeres cyanocephalus
MG665320.1	Halichoeres cyanocephalus
MG665319.1	Halichoeres chierchiae
MG665318.1	Halichoeres brasiliensis
MG665317.1	Halichoeres bivittatus
MG665316.1	Halichoeres bathyphilus
MG665315.1	Halichoeres adustus
MG665314.1	Thalassoma bifasciatum
XM_023397428.1	Seriola lalandi
XM_023397234.1	Seriola lalandi
XM_023397174.1	Seriola lalandi
XM_023397173.1	Seriola lalandi
XM_023396804.1	Seriola lalandi
XM_023428372.1	Seriola lalandi
XM_023427667.1	Seriola lalandi
XM_023427666.1	Seriola lalandi
XM_023422957.1	Seriola lalandi
XM_023421831.1	Seriola lalandi
XM_023421830.1	Seriola lalandi
XM_023421567.1	Seriola lalandi
XM_023418372.1	Seriola lalandi
XM_023417759.1	Seriola lalandi
XM_023415235.1	Seriola lalandi
XM_023410732.1	Seriola lalandi
XM_023410147.1	Seriola lalandi
XM_023408734.1	Seriola lalandi
XM_023406052.1	Seriola lalandi
XM_023405364.1	Seriola lalandi
XM_023405363.1	Seriola lalandi
XM_023403598.1	Seriola lalandi
XM_023400920.1	Seriola lalandi
XM_023400721.1	Seriola lalandi
XM_023401822.1	Seriola lalandi
MG573571.1	Chalcides coeruleopunctatus
MG573570.1	Chalcides coeruleopunctatus
MG573569.1	Chalcides coeruleopunctatus
MG573568.1	Chalcides coeruleopunctatus
MG573567.1	Chalcides viridanus
KY130420.1	Lagocephalus spadiceus
KP744922.1	Hippocampus haema
KP744921.1	Hippocampus haema
KP744920.1	Hippocampus haema
KP744919.1	Hippocampus haema
KP744918.1	Hippocampus haema
KP744917.1	Hippocampus haema
KP744916.1	Hippocampus haema
KP744915.1	Hippocampus haema
KP744914.1	Hippocampus haema
KP744913.1	Hippocampus haema
KP744912.1	Hippocampus haema
KP744911.1	Hippocampus haema
KP744910.1	Hippocampus haema
KP744909.1	Hippocampus haema
KP744908.1	Hippocampus haema
KP744907.1	Hippocampus haema
KP744906.1	Hippocampus haema
KP744905.1	Hippocampus haema
KP744904.1	Hippocampus haema
KP744903.1	Hippocampus haema
LC340356.1	Acanthogobius lactipes
LC340355.1	Gymnogobius castaneus
LC340354.1	Sillago parvisquamis
LC340347.1	Cantherhines multilineatus
LC340346.1	Siganus spinus
LC340345.1	Bathygobius cyclopterus
LC340343.1	Acentrogobius virgatulus
LC340341.1	Lepadichthys frenatus
LC340340.1	Helcogramma inclinata
LC340339.1	Coris batuensis
LC340338.1	Lethrinus xanthochilus
LC340336.1	Gymnogobius heptacanthus
LC340335.1	Gymnogobius heptacanthus
LC340334.1	Gymnogobius heptacanthus
LC340333.1	Gymnogobius heptacanthus
LC340332.1	Gymnogobius castaneus
LC340331.1	Gymnogobius castaneus
LC340330.1	Erythrocles scintillans
LC340329.1	Plectranthias sheni
LC340328.1	Ocynectes maschalis
LC340327.1	Ocynectes maschalis
LC340326.1	Ocynectes maschalis
LC340325.1	Paracentropogon rubripinnis
LC340303.1	Bathycongrus wallacei
LC340302.1	Takifugu reticularis
LC340301.1	Kentrocapros flavofasciatus
LC340300.1	Lactoria diaphana
LC340299.1	Cantherhines multilineatus
LC340298.1	Paramonacanthus otisensis
LC340297.1	Pervagor melanocephalus
LC340296.1	Pseudalutarius nasicornis
LC340295.1	Balistoides viridescens
LC340294.1	Liachirus melanospilos
LC340293.1	Aseraggodes cheni
LC340292.1	Brachirus orientalis
LC340291.1	Solea solea
LC340290.1	Parabothus taiwanensis
LC340289.1	Engyprosopon multisquama
LC340288.1	Pseudorhombus malayanus
LC340285.1	Nomeus gronovii
LC340284.1	Psenes pellucidus
LC340281.1	Evoxymetopon taeniatus
LC340280.1	Acanthurus japonicus
LC340279.1	Acanthurus pyroferus
LC340278.1	Acanthurus mata
LC340277.1	Prionurus scalprum
LC340276.1	Zebrasoma flavescens
LC340275.1	Zebrasoma velifer
LC340273.1	Platax pinnatus
LC340272.1	Nemateleotris decora
LC340271.1	Gobiinae sp.
LC340269.1	Pleurosicya bilobata
LC340268.1	Eviota fasciola
LC340267.1	Drombus simulus
LC340265.1	Cryptocentroides insignis
LC340264.1	Callogobius sclateri
LC340262.1	Gobiodon erythrospilus
LC340261.1	Eviota bifasciata
LC340259.1	Valenciennea puellaris
LC340258.1	Gobiodon atrangulatus
LC340257.1	Amoya signata
LC340256.1	Bathygobius laddi
LC340255.1	Callogobius snelliusi
LC340254.1	Bathygobius cyclopterus
LC340253.1	Barbuligobius boehlkei
LC340252.1	Elacatinus oceanops
LC340251.1	Eviota abax
LC340250.1	Myersina macrostoma
LC340248.1	Signigobius biocellatus
LC340247.1	Valenciennea puellaris
LC340246.1	Oxyurichthys auchenolepis
LC340243.1	Chaenogobius annularis
LC340242.1	Luciogobius guttatus
LC340241.1	Luciogobius guttatus
LC340240.1	Gymnogobius heptacanthus
LC340239.1	Gymnogobius castaneus
LC340236.1	Pterogobius elapoides
LC340235.1	Pterogobius virgo
LC340234.1	Pterogobius elapoides
LC340231.1	Trypauchen vagina
LC340228.1	Bostrychus zonatus
LC340227.1	Callionymus beniteguri
LC340224.1	Nannosalarias nativitatis
LC340222.1	Omobranchus elegans
LC340219.1	Enneapterygius signicauda
LC340218.1	Enneapterygius unimaculatus
LC340217.1	Enneapterygius tutuilae
LC340214.1	Parapercis clathrata
LC340211.1	Parapercis filamentosa
LC340206.1	Zoarces elongatus
LC340205.1	Thalassoma trilobatum
LC340204.1	Labropsis manabei
LC340203.1	Iniistius melanopus
LC340200.1	Choerodon azurio
LC340199.1	Iniistius trivittatus
LC340198.1	Cheilinus chlorourus
LC340197.1	Suezichthys gracilis
LC340196.1	Wetmorella nigropinnata
LC340195.1	Iniistius dea
LC340194.1	Cirrhilabrus cyanopleura
LC340193.1	Epibulus insidiator
LC340192.1	Cheilinus trilobatus
LC340191.1	Hologymnosus rhodonotus
LC340190.1	Pseudolabrus sieboldi
LC340189.1	Dischistodus perspicillatus
LC340188.1	Dischistodus fasciatus
LC340187.1	Chromis notata
LC340186.1	Acanthocepola abbreviata
LC340185.1	Oxycirrhites typus
LC340184.1	Neocirrhites armatus
LC340183.1	Cirrhitichthys oxycephalus
LC340182.1	Bidyanus bidyanus
LC340181.1	Scortum barcoo
LC340180.1	Heniochus chrysostomus
LC340179.1	Chaetodon octofasciatus
LC340178.1	Chaetodon lineolatus
LC340177.1	Chaetodon wiebeli
LC340176.1	Chaetodon modestus
LC340175.1	Heniochus varius
LC340174.1	Parupeneus insularis
LC340173.1	Parupeneus barberinus
LC340172.1	Collichthys lucidus
LC340171.1	Polydactylus sextarius
LC340170.1	Acanthopagrus taiwanensis
LC340169.1	Sparus aurata
LC340168.1	Lethrinus reticulatus
LC340167.1	Lethrinus harak
LC340166.1	Lethrinus xanthochilus
LC340165.1	Lethrinus erythracanthus
LC340163.1	Gymnocranius satoi
LC340161.1	Scolopsis taenioptera
LC340160.1	Nemipterus furcosus
LC340159.1	Pomadasys kaakan
LC340158.1	Diagramma melanacrum
LC340156.1	Pterocaesio trilineata
LC340155.1	Lutjanus gibbus
LC340154.1	Lutjanus vitta
LC340153.1	Symphorichthys spilurus
LC340152.1	Emmelichthys karnellai
LC340151.1	Emmelichthys karnellai
LC340150.1	Erythrocles scintillans
LC340149.1	Erythrocles microceps
LC340148.1	Ostorhinchus fleurieu
LC340147.1	Cheilodipterus intermedius
LC340146.1	Pristicon trimaculatus
LC340145.1	Rhabdamia spilota
LC340144.1	Ostorhinchus aureus
LC340142.1	Ostorhinchus fasciatus
LC340141.1	Ostorhinchus pleuron
LC340140.1	Apogon crassiceps
LC340139.1	Nectamia fusca
LC340138.1	Ostorhinchus cookii
LC340137.1	Opistognathus liturus
LC340136.1	Opistognathus hopkinsi
LC340135.1	Pseudochromis tapeinosoma
LC340134.1	Congrogadus subducens
LC340133.1	Epinephelus rivulatus
LC340132.1	Symphysanodon typus
LC340131.1	Plectranthias wheeleri
LC340130.1	Epinephelus malabaricus
LC340129.1	Pseudanthias pleurotaenia
LC340128.1	Plectranthias sheni
LC340127.1	Liopropoma lunulatum
LC340126.1	Epinephelus poecilonotus
LC340125.1	Cephalopholis cyanostigma
LC340124.1	Epinephelus radiatus
LC340123.1	Epinephelus fuscoguttatus
LC340122.1	Epinephelus socialis
LC340121.1	Liopropoma lemniscatum
LC340120.1	Epinephelus miliaris
LC340119.1	Odontanthias flagris
LC340118.1	Pseudanthias parvirostris
LC340117.1	Liopropoma japonicum
LC340116.1	Aulacocephalus temminckii
LC340115.1	Aethaloperca rogaa
LC340114.1	Pseudanthias dispar
LC340108.1	Cottus amblystomopsis
LC340106.1	Trachidermus fasciatus
LC340103.1	Trachicephalus uranoscopus
LC340102.1	Neocentropogon trimaculatus
LC340099.1	Trichosomus trachinoides
LC340097.1	Scorpaenodes kelloggi
LC340096.1	Pterois paucispinula
LC340095.1	Sebastes hubbsi
LC340094.1	Sebastiscus marmoratus
LC340093.1	Chlorophthalmus acutifrons
LC340092.1	Stomias affinis
LC340091.1	Borostomias pacificus
LC340087.1	Micrognathus andersonii
LC340086.1	Halicampus dunckeri
LC340085.1	Dunckerocampus multiannulatus
LC340083.1	Urocampus nanus
LC340082.1	Hippocampus coronatus
LC340080.1	Eurypegasus draconis
LC340079.1	Myripristis kuntee
LC340070.1	Atherion elymus
LC340069.1	Rhadinocentrus ornatus
LC340068.1	Moolgarda perusii
LC340067.1	Mugil cephalus
LC340066.1	Spectrunculus grandis
LC340064.1	Coelorinchus multispinulosus
LC340057.1	Saurida tumbil
LC340056.1	Synodus ulae
LC340055.1	Trachinocephalus myops
LC340036.1	Herklotsichthys quadrimaculatus
LC340035.1	Sardina pilchardus
LC340034.1	Chirocentrus dorab
LC340033.1	Engraulis encrasicolus
LC201016.1	Plestiodon chinensis
LC201015.1	Plestiodon chinensis
LC201014.1	Plestiodon chinensis
LC201013.1	Plestiodon chinensis
LC201012.1	Plestiodon chinensis
LC201011.1	Plestiodon chinensis
LC201010.1	Plestiodon chinensis
LC201009.1	Plestiodon chinensis
LC201008.1	Plestiodon chinensis
LC201007.1	Plestiodon chinensis
LC201006.1	Plestiodon chinensis
LC201005.1	Plestiodon chinensis
LC201004.1	Plestiodon chinensis
LC201003.1	Plestiodon chinensis
LC201002.1	Plestiodon chinensis
LC201001.1	Plestiodon chinensis
KT167556.1	Hippocampus coronatus
KT167555.1	Hippocampus coronatus
KT167554.1	Hippocampus coronatus
KT167553.1	Hippocampus coronatus
KT167544.1	Hippocampus sindonis
KT167543.1	Hippocampus sindonis
MG571639.1	Abalistes stellaris
KY778754.1	Leiognathus brevirostris
KY778753.1	Johnius belangerii
KY778751.1	Plicofollis platystomus
MG210583.1	Chelon ramada
MG210582.1	Chelon ramada
MG255116.1	Lutjanus decussatus
MG255115.1	Lutjanus madras
MG255114.1	Lutjanus fulviflamma
MG255113.1	Lutjanus quinquelineatus
MG255112.1	Lutjanus rivulatus
MG255111.1	Lutjanus argentimaculatus
MG255110.1	Lutjanus lemniscatus
MG255109.1	Lutjanus gibbus
MG255108.1	Lutjanus fulvus
KY290583.1	Isurus oxyrinchus
KY062667.1	Hemilepidotus gilberti
KY062666.1	Gymnocanthus pistilliger
KY062665.1	Myoxocephalus stelleri
KY062664.1	Myoxocephalus jaok
KY038373.1	Enophrys diceraus
KY038372.1	Enophrys diceraus
KY038371.1	Enophrys diceraus
KY038370.1	Enophrys diceraus
KY038369.1	Enophrys diceraus
KY038368.1	Enophrys diceraus
KY038367.1	Enophrys diceraus
KY038366.1	Enophrys diceraus
KY038365.1	Enophrys diceraus
KY038364.1	Enophrys diceraus
MF539659.1	Ophisurus macrorhynchos
MF539658.1	Ophisurus macrorhynchos
MF539657.1	Ophisurus macrorhynchos
MF539656.1	Gnathophis heterognathos
MF539655.1	Gnathophis heterognathos
MF539654.1	Gnathophis heterognathos
MF539653.1	Gnathophis heterognathos
MF539652.1	Gnathophis heterognathos
MF539651.1	Gnathophis heterognathos
MF539650.1	Gnathophis heterognathos
MF539649.1	Gnathophis heterognathos
MF539648.1	Gnathophis heterognathos
MF539647.1	Gnathophis heterognathos
MF539646.1	Echelus uropterus
MF539645.1	Echelus uropterus
MF539644.1	Echelus uropterus
MF539643.1	Echelus uropterus
MF539642.1	Echelus uropterus
MF539641.1	Ariosoma meeki
MF539640.1	Ariosoma major
MF438165.1	Sparus aurata
MF034887.1	Crocodylus palustris
MG076910.1	Netuma thalassina
MG076909.1	Plotosus canius
KY216164.1	Squatina squatina
KY216163.1	Squatina squatina
LC327228.1	Bathycongrus bleekeri
LC327227.1	Oxyconger leptognathus
LC327224.1	Muraenichthys sibogae
LC327223.1	Ophichthus singapurensis
LC327221.1	Yirrkala misolensis
LC327220.1	Gymnothorax phasmatodes
LC327219.1	Gymnothorax chlorostigma
LC327218.1	Rhinoptera javanica
LC327216.1	Telatrygon acutirostra
LC327215.1	Okamejei boesemani
LC327214.1	Hongeo koreana
LC327213.1	Etmopterus splendidus
LC327212.1	Scoliodon laticaudus
LC327211.1	Carcharhinus obscurus
LC327210.1	Amarsipus carlsbergi
LC327209.1	Diplogrammus xenicus
LC327208.1	Repomucenus huguenini
LC327207.1	Hemiglyphidodon plagiometopon
LC327206.1	Synodus variegatus
LC327205.1	Acanthocepola abbreviata
